Pincode,MMI State,latitude,longitude
423102,Maharashtra,20.4338,74.1889
423110,Maharashtra,20.4055,74.354
423208,Maharashtra,20.4405,74.4408
422004,Maharashtra,20.1022,73.8076
422007,Maharashtra,19.9992,73.7276
422207,Maharashtra,20.0858,73.9436
422003,Maharashtra,20.1373,73.7307
422202,Maharashtra,20.3026,73.7337
422203,Maharashtra,20.0704,73.5866
422402,Maharashtra,19.7412,73.5883
422403,Maharashtra,19.7392,73.7107
422214,Maharashtra,19.7931,73.5192
422502,Maharashtra,19.8379,73.8619
423502,Maharashtra,20.5706,73.8754
423501,Maharashtra,20.4717,74.002
422211,Maharashtra,20.5178,73.5852
423201,Maharashtra,20.5553,74.4011
423212,Maharashtra,20.4491,74.5874
423105,Maharashtra,20.5573,74.6361
423206,Maharashtra,20.7077,74.4327
423205,Maharashtra,20.7343,74.6021
423202,Maharashtra,20.5905,74.4256
423106,Maharashtra,20.3056,74.7135
423203,Maharashtra,20.634,74.5898
424109,Maharashtra,20.3204,74.7957
422401,Maharashtra,19.8593,73.7868
422010,Maharashtra,19.9261,73.7028
422009,Maharashtra,19.9698,73.7718
422222,Maharashtra,20.0357,73.7012
422013,Maharashtra,20.0188,73.7351
422102,Maharashtra,19.9238,73.948
422213,Maharashtra,19.9721,73.6612
422006,Maharashtra,19.9794,73.8161
422001,Maharashtra,19.9997,73.7913
422105,Maharashtra,19.967,73.8866
422212,Maharashtra,19.9301,73.507
422005,Maharashtra,20.0042,73.7607
422501,Maharashtra,19.9528,73.798
422210,Maharashtra,19.9677,74.118
422103,Maharashtra,19.8182,74.0287
422206,Maharashtra,20.1256,73.9068
422101,Maharashtra,19.9581,73.8313
422305,Maharashtra,20.0413,74.2519
422302,Maharashtra,20.0816,74.0009
422303,Maharashtra,20.0629,74.1432
422301,Maharashtra,20.0802,74.056
422304,Maharashtra,20.1615,74.1511
422201,Maharashtra,20.0248,73.9448
422308,Maharashtra,20.1543,74.0955
422221,Maharashtra,20.1154,73.9201
422208,Maharashtra,20.2566,73.5172
422204,Maharashtra,20.1169,73.3624
422606,Maharashtra,19.7415,74.1127
422104,Maharashtra,19.839,74.2906
422112,Maharashtra,19.8357,74.0623
422113,Maharashtra,19.8807,73.973
423401,Maharashtra,20.0628,74.4047
423403,Maharashtra,20.131,74.5912
423402,Maharashtra,20.0252,74.6365
413526,Maharashtra,18.6458,75.727
413504,Maharashtra,18.4808,75.5977
413505,Maharashtra,18.4462,75.396
413534,Maharashtra,18.6426,75.5953
413502,Maharashtra,18.2802,75.5194
413503,Maharashtra,18.5378,75.7943
413507,Maharashtra,18.5315,75.9917
413525,Maharashtra,18.4069,75.9309
413528,Maharashtra,18.4904,76.1758
413510,Maharashtra,18.413,76.2604
413405,Maharashtra,18.3399,75.9781
413508,Maharashtra,18.3587,76.0684
413602,Maharashtra,17.8018,76.3163
413604,Maharashtra,17.8929,76.4566
413608,Maharashtra,17.9976,76.3291
413601,Maharashtra,17.9656,76.1442
413606,Maharashtra,17.8617,76.639
413582,Maharashtra,18.1977,76.1051
413501,Maharashtra,18.1624,76.0153
413506,Maharashtra,18.0904,76.2219
413509,Maharashtra,18.3158,76.2156
413580,Maharashtra,18.3262,76.1284
413603,Maharashtra,17.7927,76.1584
413623,Maharashtra,17.91,76.0092
413624,Maharashtra,17.9382,75.9082
413605,Maharashtra,17.7498,76.4726
401103,Maharashtra,19.8774,72.8035
401607,Maharashtra,19.8973,72.9385
401702,Maharashtra,20.0739,72.735
401602,Maharashtra,19.9687,72.8464
401601,Maharashtra,19.9745,72.7352
401610,Maharashtra,20.0435,72.9911
401503,Maharashtra,19.9049,72.7142
401606,Maharashtra,20.1434,72.8945
401605,Maharashtra,19.8244,73.0453
401701,Maharashtra,20.0952,72.7767
401608,Maharashtra,19.9403,72.7685
401703,Maharashtra,20.0173,72.8006
401603,Maharashtra,19.9424,73.2113
401604,Maharashtra,19.8535,73.3754
421604,Maharashtra,19.3977,73.2606
401403,Maharashtra,19.6883,72.9228
401405,Maharashtra,19.73,72.7069
421303,Maharashtra,19.6849,73.1562
401502,Maharashtra,19.8451,72.7041
401102,Maharashtra,19.5578,72.803
401501,Maharashtra,19.7976,72.7817
401402,Maharashtra,19.6586,72.7806
401401,Maharashtra,19.6205,72.7834
401404,Maharashtra,19.7173,72.8068
401506,Maharashtra,19.7996,72.8587
401504,Maharashtra,19.8237,72.7294
421312,Maharashtra,19.5613,73.0645
401204,Maharashtra,19.4747,73.0318
401209,Maharashtra,19.4273,72.8364
401201,Maharashtra,19.3624,72.7884
401303,Maharashtra,19.4769,72.9198
401301,Maharashtra,19.4595,72.7751
401302,Maharashtra,19.4719,72.7627
401203,Maharashtra,19.4158,72.797
401208,Maharashtra,19.3734,72.8992
401305,Maharashtra,19.4567,72.8276
401202,Maharashtra,19.3712,72.8237
401304,Maharashtra,19.4054,72.7695
401207,Maharashtra,19.3447,72.8213
401609,Maharashtra,19.967,72.9987
431514,Maharashtra,18.9158,76.7381
431536,Maharashtra,18.8778,76.8922
431521,Maharashtra,19.1172,76.6936
431508,Maharashtra,19.4745,76.6976
431540,Maharashtra,19.3883,76.7901
431505,Maharashtra,19.3202,76.5428
431541,Maharashtra,19.1494,76.5266
431516,Maharashtra,19.0122,76.558
431720,Maharashtra,19.0136,76.9727
431537,Maharashtra,19.3108,76.6519
431402,Maharashtra,19.199,76.8373
431401,Maharashtra,19.2762,76.7721
410515,Maharashtra,19.0701,73.9225
410512,Maharashtra,18.9422,73.9148
412406,Maharashtra,18.9747,74.0708
410509,Maharashtra,19.1219,73.6443
410503,Maharashtra,19.0074,73.9368
412408,Maharashtra,19.0534,73.8268
410516,Maharashtra,19.0895,73.7812
410502,Maharashtra,19.2208,73.7894
412405,Maharashtra,18.9613,73.9715
410508,Maharashtra,18.919,74.0593
410510,Maharashtra,18.8853,74.0859
410504,Maharashtra,19.073,74.067
413110,Maharashtra,18.1765,74.427
412103,Maharashtra,18.1123,74.3949
413115,Maharashtra,18.1387,74.5107
412304,Maharashtra,18.24,74.3033
413102,Maharashtra,18.2105,74.5564
412306,Maharashtra,18.1271,74.316
413116,Maharashtra,18.0796,74.504
412204,Maharashtra,18.3168,74.386
413133,Maharashtra,18.2139,74.6333
412303,Maharashtra,18.298,74.1858
413104,Maharashtra,18.1116,74.7071
412102,Maharashtra,18.1362,74.2359
413130,Maharashtra,18.2899,74.6897
412206,Maharashtra,18.1357,73.7487
412205,Maharashtra,18.2828,73.9063
412213,Maharashtra,18.2658,73.7513
413105,Maharashtra,18.3488,74.7896
412207,Maharashtra,18.5719,74.1469
412214,Maharashtra,18.4934,74.2634
413801,Maharashtra,18.4304,74.6299
412203,Maharashtra,18.4697,74.3679
412215,Maharashtra,18.4923,74.4308
412219,Maharashtra,18.4348,74.4558
413802,Maharashtra,18.3682,74.5222
412202,Maharashtra,18.4636,74.1458
412209,Maharashtra,18.7387,74.2321
412208,Maharashtra,18.6879,74.1198
412308,Maharashtra,18.4465,73.9675
412101,Maharashtra,18.6777,73.7281
411023,Maharashtra,18.4355,73.7086
412201,Maharashtra,18.4568,74.0383
411041,Maharashtra,18.4382,73.8029
411025,Maharashtra,18.3803,73.7452
411046,Maharashtra,18.4338,73.8558
411048,Maharashtra,18.4593,73.906
412115,Maharashtra,18.542,73.6656
412216,Maharashtra,18.6146,74.0691
412110,Maharashtra,18.5015,74.0758
412307,Maharashtra,18.5134,73.9698
411039,Maharashtra,18.6272,73.8558
411057,Maharashtra,18.5912,73.7239
412105,Maharashtra,18.6668,73.9134
411033,Maharashtra,18.6268,73.7498
411047,Maharashtra,18.6021,73.9341
411024,Maharashtra,18.4462,73.7816
411028,Maharashtra,18.5074,73.928
411062,Maharashtra,18.684,73.7995
411060,Maharashtra,18.4638,73.9124
411018,Maharashtra,18.6379,73.8158
411068,Maharashtra,18.4585,73.7929
411044,Maharashtra,18.6607,73.76
411027,Maharashtra,18.5872,73.8047
411061,Maharashtra,18.5784,73.8024
411017,Maharashtra,18.6121,73.7944
413132,Maharashtra,18.205,74.8582
413120,Maharashtra,18.0862,74.9137
413106,Maharashtra,18.124,75.0319
413114,Maharashtra,18.0512,74.841
413211,Maharashtra,17.996,75.215
413103,Maharashtra,17.9652,75.0071
412411,Maharashtra,19.1749,74.1167
412412,Maharashtra,19.1731,74.0498
410511,Maharashtra,19.217,73.919
412409,Maharashtra,19.301,73.9147
412410,Maharashtra,19.1455,74.2015
412401,Maharashtra,19.1302,73.9179
410505,Maharashtra,18.8871,73.8094
412402,Maharashtra,19.0338,73.6483
410501,Maharashtra,18.7754,73.837
410513,Maharashtra,18.9537,73.833
412404,Maharashtra,18.936,73.7665
410507,Maharashtra,18.7661,73.704
412109,Maharashtra,18.735,73.7573
412106,Maharashtra,18.8575,73.567
410406,Maharashtra,18.6566,73.4813
410506,Maharashtra,18.6662,73.6333
410204,Maharashtra,18.7982,73.3628
410401,Maharashtra,18.6256,73.3844
410405,Maharashtra,18.7851,73.4862
410403,Maharashtra,18.7549,73.4393
410302,Maharashtra,18.7687,73.3737
410402,Maharashtra,18.7378,73.3845
412108,Maharashtra,18.5192,73.5233
412107,Maharashtra,18.3592,73.571
411021,Maharashtra,18.5363,73.7688
412112,Maharashtra,18.4049,73.4633
411045,Maharashtra,18.5676,73.767
411006,Maharashtra,18.5531,73.8799
411004,Maharashtra,18.5171,73.8365
411003,Maharashtra,18.5664,73.8576
411043,Maharashtra,18.4655,73.8432
411030,Maharashtra,18.5043,73.8433
411032,Maharashtra,18.5816,73.9208
411036,Maharashtra,18.5257,73.9282
411052,Maharashtra,18.4901,73.8212
411014,Maharashtra,18.5575,73.9253
411016,Maharashtra,18.5291,73.8289
411001,Maharashtra,18.5252,73.8841
411022,Maharashtra,18.5014,73.9078
411005,Maharashtra,18.5364,73.849
411051,Maharashtra,18.4764,73.821
412305,Maharashtra,18.1876,74.1702
412104,Maharashtra,18.3837,74.2136
412301,Maharashtra,18.3412,74.0057
412311,Maharashtra,18.207,74.0553
412312,Maharashtra,18.1333,74.106
412210,Maharashtra,18.7072,74.4143
412403,Maharashtra,18.8099,74.0655
412211,Maharashtra,18.6098,74.4027
412218,Maharashtra,18.8751,74.1953
412220,Maharashtra,18.8088,74.2743
412212,Maharashtra,18.2819,73.5889
402306,Maharashtra,18.1433,73.5899
402208,Maharashtra,18.7371,72.8881
402209,Maharashtra,18.6467,72.9087
402202,Maharashtra,18.4942,72.938
402204,Maharashtra,18.62,72.9332
402108,Maharashtra,18.6588,73.0117
402203,Maharashtra,18.559,72.996
402207,Maharashtra,18.6879,72.8667
402201,Maharashtra,18.7309,72.9373
410201,Maharashtra,18.9849,73.4178
410101,Maharashtra,19.0631,73.3433
410203,Maharashtra,18.7583,73.29
410102,Maharashtra,18.9893,73.2714
410220,Maharashtra,18.8477,73.2133
410222,Maharashtra,18.8923,73.1865
410202,Maharashtra,18.8341,73.2906
410206,Maharashtra,18.9661,73.1448
402107,Maharashtra,18.7203,73.1168
410221,Maharashtra,18.9135,73.1414
410207,Maharashtra,18.8517,73.1562
410216,Maharashtra,18.8015,73.3414
402305,Maharashtra,18.2221,73.423
402301,Maharashtra,18.0493,73.4133
402115,Maharashtra,18.0523,73.3569
402103,Maharashtra,18.1512,73.3105
402309,Maharashtra,18.0855,73.4533
402302,Maharashtra,18.1404,73.5215
402307,Maharashtra,17.9273,73.402
415213,Maharashtra,18.066,73.3152
402102,Maharashtra,18.1152,73.3532
402120,Maharashtra,18.3373,73.3538
402104,Maharashtra,18.2465,73.2842
402112,Maharashtra,18.3283,73.2042
402117,Maharashtra,18.1946,73.2469
402308,Maharashtra,18.4189,73.3298
402122,Maharashtra,18.1737,73.2003
410205,Maharashtra,18.5914,73.2746
402105,Maharashtra,18.1376,73.1201
402101,Maharashtra,18.0791,73.2239
402401,Maharashtra,18.3623,72.9752
402109,Maharashtra,18.4221,73.0641
402406,Maharashtra,18.3785,72.9311
410210,Maharashtra,19.0546,73.067
410208,Maharashtra,19.0859,73.0976
410218,Maharashtra,19.039,73.0996
410209,Maharashtra,19.0186,73.1012
402106,Maharashtra,18.5586,73.1583
402125,Maharashtra,18.5356,73.1065
402118,Maharashtra,18.7436,73.0149
402303,Maharashtra,17.9695,73.5263
402304,Maharashtra,18.4328,73.2323
402126,Maharashtra,18.4973,73.1863
402116,Maharashtra,18.4227,73.1598
402114,Maharashtra,18.0002,73.038
402403,Maharashtra,18.2098,72.9872
402110,Maharashtra,18.0424,73.0658
402113,Maharashtra,18.1006,73.0208
402404,Maharashtra,18.1347,73.0208
402402,Maharashtra,18.2458,72.969
402111,Maharashtra,18.2695,73.127
400702,Maharashtra,18.8755,72.9542
400704,Maharashtra,18.8932,72.9235
400707,Maharashtra,18.9202,72.9819
415604,Maharashtra,17.5362,73.6388
415606,Maharashtra,17.3922,73.5648
415628,Maharashtra,17.5377,73.4165
415641,Maharashtra,17.3248,73.4293
415701,Maharashtra,17.4307,73.4256
415702,Maharashtra,17.4795,73.3641
415607,Maharashtra,17.3114,73.6147
415601,Maharashtra,17.4273,73.6676
415603,Maharashtra,17.4854,73.6457
415602,Maharashtra,17.4362,73.6142
415608,Maharashtra,17.2793,73.4916
415605,Maharashtra,17.5277,73.5212
415712,Maharashtra,17.7695,73.2128
415706,Maharashtra,17.5947,73.2133
415711,Maharashtra,17.653,73.2945
415714,Maharashtra,17.8652,73.1118
415716,Maharashtra,17.8544,73.3263
415717,Maharashtra,17.9103,73.1193
415203,Maharashtra,17.9777,73.2566
415713,Maharashtra,17.7899,73.1352
415720,Maharashtra,17.6933,73.1414
415727,Maharashtra,17.6144,73.3824
415703,Maharashtra,17.4274,73.2805
415726,Maharashtra,17.2891,73.3553
415719,Maharashtra,17.5493,73.2887
415724,Maharashtra,17.5096,73.2505
415705,Maharashtra,17.4083,73.1983
415729,Maharashtra,17.3849,73.2249
415728,Maharashtra,17.3499,73.2579
415613,Maharashtra,17.2739,73.2827
415704,Maharashtra,17.4416,73.2086
415634,Maharashtra,17.5434,73.1749
415715,Maharashtra,17.7583,73.6377
415709,Maharashtra,17.7255,73.3843
415730,Maharashtra,17.7892,73.5499
415718,Maharashtra,17.6435,73.6073
415722,Maharashtra,17.5924,73.4743
415710,Maharashtra,17.7381,73.317
415640,Maharashtra,17.8429,73.4134
415708,Maharashtra,17.6527,73.4968
415621,Maharashtra,17.7759,73.4644
415802,Maharashtra,16.9272,73.658
416701,Maharashtra,16.835,73.5999
416712,Maharashtra,16.866,73.4794
415616,Maharashtra,16.8786,73.3463
415803,Maharashtra,16.9747,73.5394
415643,Maharashtra,16.7838,73.6453
416704,Maharashtra,16.6878,73.7361
415208,Maharashtra,17.964,73.1237
415214,Maharashtra,18.0401,73.2248
415202,Maharashtra,17.9322,73.341
416702,Maharashtra,16.6113,73.4939
415805,Maharashtra,16.6194,73.3755
416707,Maharashtra,16.7056,73.3481
415806,Maharashtra,17.6421,73.7569
416705,Maharashtra,16.7253,73.5705
416713,Maharashtra,16.7404,73.4667
416709,Maharashtra,16.5335,73.3829
415639,Maharashtra,17.0561,73.4207
415626,Maharashtra,16.7956,73.352
415629,Maharashtra,17.0585,73.2997
415612,Maharashtra,16.9825,73.3549
415620,Maharashtra,17.1732,73.3569
415615,Maharashtra,17.1602,73.2896
415614,Maharashtra,17.2681,73.2304
415619,Maharashtra,17.0083,73.436
415637,Maharashtra,17.1231,73.4755
415617,Maharashtra,17.0941,73.3571
415804,Maharashtra,17.0744,73.6471
415807,Maharashtra,16.9968,73.5825
415801,Maharashtra,16.9791,73.743
415611,Maharashtra,17.1799,73.5613
415610,Maharashtra,17.2143,73.6404
415609,Maharashtra,17.2662,73.5708
415301,Maharashtra,17.4282,74.8917
415306,Maharashtra,17.3074,74.8829
415315,Maharashtra,17.536,74.9099
415308,Maharashtra,17.3532,74.7673
416404,Maharashtra,17.0781,75.2388
416413,Maharashtra,17.1611,75.5449
416412,Maharashtra,17.0559,75.4963
416402,Maharashtra,17.0098,75.0934
416403,Maharashtra,17.1257,75.0217
416405,Maharashtra,17.0537,74.9082
416429,Maharashtra,16.9514,75.1854
415311,Maharashtra,17.2725,74.5362
415303,Maharashtra,17.1913,74.3444
415305,Maharashtra,17.2898,74.3951
415304,Maharashtra,17.3229,74.31
416309,Maharashtra,17.1306,74.4178
416411,Maharashtra,16.9748,74.9587
416419,Maharashtra,17.0171,74.794
416418,Maharashtra,16.8975,74.9097
416410,Maharashtra,16.8756,74.7489
415307,Maharashtra,17.2378,74.7686
415310,Maharashtra,17.3907,74.5705
416311,Maharashtra,17.1223,74.7852
415309,Maharashtra,17.3381,74.6634
416312,Maharashtra,17.0866,74.6154
416407,Maharashtra,16.8721,74.7193
416416,Maharashtra,16.8985,74.5463
416422,Maharashtra,16.9445,74.7366
416315,Maharashtra,16.8774,74.4256
416409,Maharashtra,16.7538,74.7182
416306,Maharashtra,16.9422,74.6437
416406,Maharashtra,16.8905,74.5894
416401,Maharashtra,16.8002,74.842
416426,Maharashtra,16.8968,74.7879
416436,Maharashtra,16.876,74.6301
416414,Maharashtra,16.8536,74.6149
416301,Maharashtra,16.9513,74.3988
416421,Maharashtra,16.799,74.7381
416437,Maharashtra,16.8447,74.6785
416420,Maharashtra,16.9487,74.6945
416417,Maharashtra,16.8834,74.4663
416304,Maharashtra,16.9215,74.5896
416305,Maharashtra,16.9007,74.5088
416408,Maharashtra,17.029,74.7141
416415,Maharashtra,16.8537,74.6018
416428,Maharashtra,16.8604,74.8598
416423,Maharashtra,16.9449,74.5502
416310,Maharashtra,17.0988,74.4805
416308,Maharashtra,17.0634,74.418
416303,Maharashtra,16.9868,74.4784
416316,Maharashtra,17.0133,74.4392
416313,Maharashtra,17.0276,74.3715
415313,Maharashtra,17.1244,74.3552
415405,Maharashtra,17.079,73.9721
415408,Maharashtra,17.0052,74.0819
415415,Maharashtra,17.1965,73.7933
415410,Maharashtra,17.0916,74.1275
415418,Maharashtra,16.9283,74.1259
415407,Maharashtra,17.032,74.1872
415402,Maharashtra,17.0062,74.0141
415416,Maharashtra,16.93,74.1014
415401,Maharashtra,16.9699,74.2089
415412,Maharashtra,16.9198,74.1694
416314,Maharashtra,17.1481,74.6168
416307,Maharashtra,16.981,74.6103
416317,Maharashtra,17.1694,74.6927
416319,Maharashtra,17.0464,74.5095
416321,Maharashtra,17.1863,74.667
415403,Maharashtra,16.9941,74.278
415417,Maharashtra,16.9185,74.2356
415409,Maharashtra,17.0474,74.2863
415411,Maharashtra,16.9278,74.2858
416302,Maharashtra,16.8977,74.3571
415302,Maharashtra,17.1442,74.306
415413,Maharashtra,17.0863,74.3363
415406,Maharashtra,17.0969,74.2097
415404,Maharashtra,17.1292,74.2118
415414,Maharashtra,17.1133,74.28
415012,Maharashtra,17.8107,73.8093
415514,Maharashtra,17.8424,73.8819
415002,Maharashtra,17.6392,73.976
415020,Maharashtra,17.7936,73.9511
412806,Maharashtra,17.8384,73.6854
415513,Maharashtra,17.8568,73.9468
412805,Maharashtra,17.9106,73.7966
415022,Maharashtra,17.7335,73.903
415114,Maharashtra,17.3078,74.0852
415109,Maharashtra,17.4174,74.0734
415108,Maharashtra,17.1815,74.2368
415111,Maharashtra,17.1546,74.0572
415103,Maharashtra,17.2383,74.0432
415106,Maharashtra,17.4244,74.1889
415124,Maharashtra,17.2698,74.196
415105,Maharashtra,17.3229,74.2458
415539,Maharashtra,17.181,74.1699
415104,Maharashtra,17.1975,74.1467
415115,Maharashtra,17.3553,74.1778
415122,Maharashtra,17.2409,74.1214
415120,Maharashtra,17.37,74.0631
415014,Maharashtra,17.5052,73.9474
415118,Maharashtra,17.1531,74.1096
415209,Maharashtra,17.3029,74.0286
412802,Maharashtra,18.0575,73.9881
415521,Maharashtra,18.0119,74.175
415526,Maharashtra,18.1073,74.0765
412801,Maharashtra,18.1236,73.9545
415502,Maharashtra,17.6894,74.308
415506,Maharashtra,17.5874,74.4613
415505,Maharashtra,17.6504,74.3577
415512,Maharashtra,17.4658,74.3183
415527,Maharashtra,17.5909,74.3548
415504,Maharashtra,17.8315,74.2862
415102,Maharashtra,17.4512,74.5509
415312,Maharashtra,17.4528,74.6484
415510,Maharashtra,17.5376,74.3291
415507,Maharashtra,17.5459,74.5482
415538,Maharashtra,17.4348,74.4408
415503,Maharashtra,17.7668,74.3232
415023,Maharashtra,17.716,74.3973
415501,Maharashtra,17.7033,74.1871
415509,Maharashtra,17.5974,74.7737
415021,Maharashtra,17.8157,74.1957
415011,Maharashtra,17.775,74.0671
415511,Maharashtra,17.574,74.2176
415525,Maharashtra,17.936,74.0692
415116,Maharashtra,17.4982,74.2413
415524,Maharashtra,17.8669,74.1434
415010,Maharashtra,17.7629,74.1343
415107,Maharashtra,17.4998,74.1534
415516,Maharashtra,17.9736,73.9946
415508,Maharashtra,17.7741,74.5513
415540,Maharashtra,17.6469,74.6296
415210,Maharashtra,17.3343,73.8515
415205,Maharashtra,17.352,73.9785
415112,Maharashtra,17.2153,73.9255
415207,Maharashtra,17.4044,73.7478
415206,Maharashtra,17.3859,73.8422
415212,Maharashtra,17.2953,73.9918
415520,Maharashtra,17.4122,73.9915
415211,Maharashtra,17.2977,73.9504
415522,Maharashtra,18.0587,74.3494
415523,Maharashtra,17.9527,74.4898
415537,Maharashtra,17.914,74.2493
415528,Maharashtra,18.0182,74.2944
415015,Maharashtra,17.7564,73.9936
415019,Maharashtra,17.5741,74.1231
415004,Maharashtra,17.6384,74.0801
415003,Maharashtra,17.6898,74.0613
415013,Maharashtra,17.6358,73.8789
415518,Maharashtra,17.5316,74.1003
415519,Maharashtra,17.5587,74.0317
415001,Maharashtra,17.6822,74.012
412803,Maharashtra,17.9772,73.8061
415517,Maharashtra,17.5713,73.778
415515,Maharashtra,17.8988,73.994
412804,Maharashtra,17.9183,73.8949
415530,Maharashtra,17.8432,74.0211
415529,Maharashtra,17.9146,73.9486
415536,Maharashtra,17.9931,73.9627
416805,Maharashtra,16.4396,73.3895
416630,Maharashtra,16.2733,73.4536
416615,Maharashtra,16.3014,73.4229
416610,Maharashtra,16.3674,73.5903
416811,Maharashtra,16.4757,73.5678
416612,Maharashtra,16.3685,73.4233
416803,Maharashtra,16.492,73.4911
416611,Maharashtra,16.3599,73.5153
416613,Maharashtra,16.4448,73.4845
416806,Maharashtra,16.5181,73.338
416807,Maharashtra,16.4991,73.401
416623,Maharashtra,16.4313,73.4494
416703,Maharashtra,16.5373,73.6288
416804,Maharashtra,16.4833,73.4127
416801,Maharashtra,16.4493,73.664
416602,Maharashtra,16.2938,73.7042
416616,Maharashtra,16.2433,73.5791
416511,Maharashtra,15.8148,73.9141
416512,Maharashtra,15.6823,74.0355
416530,Maharashtra,15.7222,74.0487
416549,Maharashtra,15.7844,74.0894
416609,Maharashtra,16.2531,73.8634
416601,Maharashtra,16.3847,73.8025
416603,Maharashtra,16.1478,73.6485
416620,Maharashtra,16.222,73.7795
416525,Maharashtra,15.9998,73.64
416521,Maharashtra,16.1321,73.7876
416520,Maharashtra,16.0142,73.7111
416522,Maharashtra,15.9425,73.5753
416812,Maharashtra,16.1002,73.7044
416519,Maharashtra,16.0376,73.8626
416510,Maharashtra,15.9002,73.8866
416628,Maharashtra,16.1688,73.7387
416528,Maharashtra,15.9823,73.686
416524,Maharashtra,15.9943,73.5963
416632,Maharashtra,16.1751,73.8675
416534,Maharashtra,16.1,73.6664
416550,Maharashtra,15.9957,73.6626
416606,Maharashtra,16.0802,73.5081
416614,Maharashtra,16.2025,73.4799
416605,Maharashtra,16.0418,73.573
416608,Maharashtra,16.1682,73.5291
416604,Maharashtra,16.0911,73.6046
416626,Maharashtra,16.1362,73.465
416622,Maharashtra,16.1696,73.5998
416514,Maharashtra,15.7658,73.8015
416513,Maharashtra,15.7444,73.7361
416518,Maharashtra,15.7896,73.6884
416529,Maharashtra,15.8468,73.7247
416538,Maharashtra,15.7974,73.7103
416531,Maharashtra,15.9978,73.9458
416541,Maharashtra,15.872,73.8411
416810,Maharashtra,16.4735,73.7811
416813,Maharashtra,16.574,73.7612
416523,Maharashtra,15.9827,73.5377
416516,Maharashtra,15.8871,73.6641
416515,Maharashtra,15.8536,73.6883
416517,Maharashtra,15.7481,73.6799
413216,Maharashtra,17.5314,76.2541
413226,Maharashtra,17.6376,76.1839
413219,Maharashtra,17.3918,76.0086
413220,Maharashtra,17.3599,76.3462
413227,Maharashtra,17.3946,76.1651
413002,Maharashtra,17.7267,75.9614
413218,Maharashtra,17.6434,76.3587
413217,Maharashtra,17.4521,76.3144
413008,Maharashtra,17.5153,75.887
413228,Maharashtra,17.5876,76.0818
413215,Maharashtra,17.5102,75.9861
413235,Maharashtra,17.4862,76.1093
413409,Maharashtra,18.353,75.7591
413401,Maharashtra,18.18,75.7288
413406,Maharashtra,18.0417,75.9365
413403,Maharashtra,18.1327,75.7613
413412,Maharashtra,18.0233,75.735
413402,Maharashtra,18.0549,75.8145
413411,Maharashtra,18.2345,75.6546
413404,Maharashtra,18.2758,75.8739
413222,Maharashtra,17.8752,75.7891
413251,Maharashtra,18.2719,75.3123
413203,Maharashtra,18.3893,75.1313
413206,Maharashtra,18.2882,74.9911
413202,Maharashtra,18.2375,75.1509
413223,Maharashtra,18.1704,75.2708
413212,Maharashtra,18.0077,75.0821
413208,Maharashtra,18.0688,75.3983
413252,Maharashtra,18.1967,75.384
413410,Maharashtra,17.9811,75.6387
413209,Maharashtra,18.0254,75.5369
413301,Maharashtra,17.9254,75.3911
413210,Maharashtra,18.0474,75.2887
413302,Maharashtra,17.8746,75.2592
413250,Maharashtra,18.1257,75.5237
413112,Maharashtra,17.8597,75.1321
413101,Maharashtra,17.8964,74.9722
413108,Maharashtra,17.9245,75.103
413109,Maharashtra,17.9214,74.7436
413107,Maharashtra,17.819,74.8819
413310,Maharashtra,17.6904,75.011
413113,Maharashtra,17.7847,75.0377
413306,Maharashtra,17.5834,75.0485
413118,Maharashtra,17.8681,75.022
413111,Maharashtra,17.8381,74.8114
413319,Maharashtra,17.3717,75.5284
413305,Maharashtra,17.5002,75.457
413322,Maharashtra,17.3213,75.3952
413304,Maharashtra,17.6806,75.3519
413248,Maharashtra,17.7568,75.54
413253,Maharashtra,17.6186,75.6716
413214,Maharashtra,17.9103,75.553
413213,Maharashtra,17.803,75.6652
413303,Maharashtra,17.8319,75.4011
413324,Maharashtra,17.8622,75.4787
413233,Maharashtra,17.7473,75.5235
413245,Maharashtra,17.6736,75.6616
413317,Maharashtra,17.5401,75.2407
413315,Maharashtra,17.802,75.2535
413307,Maharashtra,17.3922,75.1322
413309,Maharashtra,17.2942,75.2344
413308,Maharashtra,17.3803,75.0375
413314,Maharashtra,17.2207,74.9362
413255,Maharashtra,17.7252,75.8078
413224,Maharashtra,17.6169,75.9466
413004,Maharashtra,17.6522,75.8734
413221,Maharashtra,17.4985,75.7576
413006,Maharashtra,17.6513,75.9906
421306,Maharashtra,19.2115,73.1346
421503,Maharashtra,19.1637,73.244
421505,Maharashtra,19.2076,73.2175
421004,Maharashtra,19.2132,73.158
421501,Maharashtra,19.1528,73.1536
421204,Maharashtra,19.1591,73.0724
421506,Maharashtra,19.1723,73.2011
421005,Maharashtra,19.1974,73.1602
421001,Maharashtra,19.2468,73.1663
421502,Maharashtra,19.2255,73.1838
421103,Maharashtra,19.2811,73.2605
421101,Maharashtra,19.3625,73.1893
421302,Maharashtra,19.3738,73.0968
421311,Maharashtra,19.2533,73.0939
401206,Maharashtra,19.4925,73.0112
421601,Maharashtra,19.4894,73.415
421308,Maharashtra,19.2992,73.0552
421301,Maharashtra,19.2521,73.1278
421605,Maharashtra,19.3153,73.2128
421102,Maharashtra,19.2671,73.1864
421201,Maharashtra,19.1969,73.081
421202,Maharashtra,19.2221,73.0757
421203,Maharashtra,19.1867,73.1047
